TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
133636257000,+0.8555874,+5.17625E-001,+2.07028E-003,+5.50428E-003,-00.001343,+00.000584,+00.000123,+00.0414,-00.1170,+10.0726,+0.138,-0.054,-0.851,+025.53,+101.12
133637506000,+0.8555869,+5.17626E-001,+2.06828E-003,+5.50232E-003,-00.000576,+00.000768,-00.000381,+00.0424,-00.1319,+10.0572,+0.138,-0.054,-0.851,+025.52,+101.12
133638757000,+0.8555869,+5.17626E-001,+2.06828E-003,+5.50232E-003,+00.000319,+00.000754,-00.000605,+00.0373,-00.1211,+10.0564,+0.138,-0.054,-0.851,+025.52,+101.12
133640006000,+0.8555866,+5.17626E-001,+2.06586E-003,+5.50228E-003,+00.000869,+00.000122,-00.000601,+00.0265,-00.1249,+10.0828,+0.138,-0.054,-0.851,+025.51,+101.12
133641257000,+0.8555866,+5.17626E-001,+2.06586E-003,+5.50228E-003,+00.001143,-00.000454,-00.000765,+00.0153,-00.1290,+10.0726,+0.091,-0.069,-0.834,+025.51,+101.12
133642506000,+0.8555873,+5.17625E-001,+2.06509E-003,+5.50326E-003,+00.001304,-00.000743,+00.000290,+00.0122,-00.1155,+10.0824,+0.091,-0.069,-0.834,+025.51,+101.12
133643756000,+0.8555873,+5.17625E-001,+2.06509E-003,+5.50326E-003,+00.001083,-00.000736,+00.001210,+00.0156,-00.1072,+10.0695,+0.091,-0.069,-0.834,+025.51,+101.12
133645007000,+0.8555885,+5.17623E-001,+2.06351E-003,+5.50312E-003,+00.001167,-00.000442,+00.001406,+00.0204,-00.1028,+10.0416,+0.054,-0.063,-0.816,+025.51,+101.12
133646257000,+0.8555885,+5.17623E-001,+2.06351E-003,+5.50312E-003,+00.000950,-00.000753,+00.001208,+00.0277,-00.1008,+10.0657,+0.054,-0.063,-0.816,+025.51,+101.12
133647507000,+0.8555875,+5.17625E-001,+2.05971E-003,+5.50032E-003,+00.000594,-00.001393,+00.000086,+00.0331,-00.1065,+10.0690,+0.054,-0.063,-0.816,+025.51,+101.12
133648757000,+0.8555875,+5.17625E-001,+2.05971E-003,+5.50032E-003,+00.000378,-00.001337,-00.000678,+00.0148,-00.1002,+10.0820,+0.054,-0.063,-0.816,+025.51,+101.12
