TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
16179566257000,+0.7809988,+6.24503E-001,+3.12499E-003,+5.19093E-003,-00.000700,-00.001033,-00.000746,+00.0279,-00.1163,+10.0774,-0.057,-0.040,-0.768,+025.19,+101.13
16179567506000,+0.7809982,+6.24504E-001,+3.12105E-003,+5.19200E-003,-00.000387,-00.000548,-00.000939,+00.0243,-00.1167,+10.0625,-0.053,-0.042,-0.762,+025.19,+101.14
16179568757000,+0.7809982,+6.24504E-001,+3.12105E-003,+5.19200E-003,+00.000127,-00.000245,-00.001241,+00.0200,-00.1166,+10.0609,-0.053,-0.042,-0.762,+025.19,+101.14
16179570006000,+0.7809968,+6.24506E-001,+3.12098E-003,+5.19084E-003,+00.000245,-00.000015,-00.001363,+00.0111,-00.1113,+10.0695,-0.053,-0.042,-0.762,+025.18,+101.14
16179571257000,+0.7809968,+6.24506E-001,+3.12098E-003,+5.19084E-003,+00.000113,+00.000033,-00.000659,+00.0048,-00.1091,+10.0758,-0.054,-0.035,-0.763,+025.18,+101.12
16179572506000,+0.7809986,+6.24503E-001,+3.12103E-003,+5.18933E-003,+00.000005,+00.000212,+00.000269,-00.0002,-00.1130,+10.0761,-0.054,-0.035,-0.763,+025.18,+101.12
16179573756000,+0.7809986,+6.24503E-001,+3.12103E-003,+5.18933E-003,-00.000677,+00.000206,+00.001119,-00.0037,-00.1079,+10.0699,-0.054,-0.035,-0.763,+025.18,+101.12
16179575007000,+0.780999,+6.24503E-001,+3.12234E-003,+5.19094E-003,-00.001205,-00.000056,+00.001478,+00.0012,-00.1124,+10.0705,-0.055,-0.041,-0.763,+025.18,+101.12
16179576257000,+0.780999,+6.24503E-001,+3.12234E-003,+5.19094E-003,-00.000755,-00.000208,+00.000752,+00.0136,-00.1175,+10.0862,-0.055,-0.041,-0.763,+025.18,+101.15
16179577506000,+0.7809985,+6.24504E-001,+3.12071E-003,+5.18822E-003,-00.000315,-00.001117,-00.000129,+00.0228,-00.1183,+10.0949,-0.055,-0.041,-0.763,+025.18,+101.15
16179578757000,+0.7809985,+6.24504E-001,+3.12071E-003,+5.18822E-003,-00.000085,-00.001749,-00.000202,+00.0246,-00.1289,+10.0963,-0.055,-0.041,-0.763,+025.18,+101.15
16179580006000,+0.7809996,+6.24502E-001,+3.12017E-003,+5.18951E-003,+00.000247,-00.001616,+00.000290,+00.0324,-00.1314,+10.0985,-0.054,-0.041,-0.762,+025.18,+101.14
16179581257000,+0.7809996,+6.24502E-001,+3.12017E-003,+5.18951E-003,+00.000033,-00.001244,+00.000576,+00.0228,-00.1130,+10.0878,-0.054,-0.041,-0.762,+025.19,+101.14
16179582507000,+0.7809995,+6.24502E-001,+3.11880E-003,+5.19345E-003,-00.000079,-00.000479,+00.000759,+00.0151,-00.1025,+10.0759,-0.054,-0.041,-0.762,+025.19,+101.14
16179583756000,+0.7809995,+6.24502E-001,+3.11880E-003,+5.19345E-003,+00.000282,-00.000344,+00.000483,+00.0150,-00.0966,+10.0829,-0.053,-0.041,-0.765,+025.19,+101.14
16179585007000,+0.7809995,+6.24502E-001,+3.11674E-003,+5.19368E-003,+00.000443,-00.000702,-00.000043,+00.0084,-00.0936,+10.0812,-0.053,-0.041,-0.765,+025.19,+101.14
16179586257000,+0.7809995,+6.24502E-001,+3.11674E-003,+5.19368E-003,+00.000178,-00.000812,-00.000056,+00.0191,-00.1070,+10.0742,-0.053,-0.041,-0.765,+025.18,+101.14
16179587506000,+0.7809998,+6.24502E-001,+3.11556E-003,+5.18959E-003,-00.000577,-00.000757,+00.000152,+00.0385,-00.1116,+10.0808,-0.053,-0.041,-0.765,+025.18,+101.15
